#Position (bp)	Coverage
38.0	132.09333333333333
113.0	137.37333333333333
188.0	153.68
263.0	143.14666666666668
338.0	84.14666666666666
413.0	91.96
488.0	123.58666666666667
563.0	160.48
638.0	188.50666666666666
713.0	159.45333333333335
788.0	145.64
863.0	154.33333333333334
938.0	133.44
1013.0	103.69333333333333
1088.0	75.62666666666667
1163.0	101.89333333333333
1238.0	149.06666666666666
1313.0	160.98666666666668
1388.0	107.70666666666666
1463.0	56.653333333333336
1538.0	73.29333333333334
1613.0	81.22666666666667
1688.0	78.38666666666667
1763.0	78.93333333333334
1838.0	153.77333333333334
1913.0	182.38666666666666
1988.0	102.48
2063.0	93.76
2138.0	109.25333333333333
2213.0	147.76
2288.0	141.96
2363.0	175.96
2438.0	113.22666666666667
2513.0	85.72
2588.0	123.86666666666666
2663.0	118.05333333333333
2738.0	104.44
2813.0	118.14666666666666
2888.0	126.88
2963.0	82.82666666666667
3038.0	59.25333333333333
3113.0	50.42666666666667
3188.0	64.09333333333333
3263.0	105.04
3338.0	186.05333333333334
3413.0	228.08
3488.0	190.32
3563.0	173.82666666666665
3638.0	112.13333333333334
3713.0	63.946666666666665
3788.0	74.28
3863.0	115.08
3938.0	92.25333333333333
4013.0	119.44
4088.0	162.4
4163.0	205.85333333333332
4238.0	238.62666666666667
4313.0	111.08
4388.0	127.12
4463.0	123.56
4538.0	76.76
4613.0	103.58666666666667
4688.0	98.8
4763.0	127.25333333333333
4838.0	104.76
4913.0	115.84
4988.0	122.17333333333333
5063.0	108.58666666666667
5138.0	155.98666666666668
5213.0	143.56
5288.0	88.52
5363.0	89.6
5438.0	134.22666666666666
5513.0	170.54666666666665
5588.0	175.05333333333334
5663.0	136.02666666666667
5738.0	107.94666666666667
5813.0	154.33333333333334
5888.0	229.4
5963.0	216.34666666666666
6038.0	136.29333333333332
6113.0	121.94666666666667
6188.0	140.8
6263.0	223.93333333333334
6338.0	183.22666666666666
6413.0	133.28
6488.0	88.64
6563.0	35.04
6638.0	71.88
6713.0	123.12
6788.0	98.74666666666667
6863.0	74.02666666666667
6938.0	51.77333333333333
7013.0	49.77333333333333
7088.0	74.62666666666667
7163.0	95.02666666666667
7238.0	116.38666666666667
7313.0	124.77333333333333
7388.0	93.41333333333333
7463.0	83.61333333333333
7538.0	86.89333333333333
7613.0	82.13333333333334
7688.0	94.68
7763.0	98.21333333333334
7838.0	93.53333333333333
7913.0	95.49333333333334
7988.0	68.4
