#Position (bp)	insert size
38.0	14503.125
113.0	267.5
188.0	0.0
263.0	157.0
338.0	310.0
413.0	276.5
488.0	248.5
563.0	123.5
638.0	0.0
713.0	0.0
788.0	138.0
863.0	0.0
938.0	161.75
1013.0	146.25
1088.0	0.0
1163.0	83.0
1238.0	122.0
1313.0	118.0
1388.0	110.0
1463.0	208.0
1538.0	0.0
1613.0	209.66666666666666
1688.0	110.0
1763.0	0.0
1838.0	146.2
1913.0	78.0
1988.0	0.0
2063.0	298.5
2138.0	97.0
2213.0	80.0
2288.0	125.66666666666667
2363.0	107.0
2438.0	264.0
2513.0	132.0
2588.0	142.33333333333334
2663.0	140.66666666666666
2738.0	0.0
2813.0	0.0
2888.0	0.0
2963.0	83.0
3038.0	69.0
3113.0	0.0
3188.0	61.0
3263.0	182.66666666666666
3338.0	137.6
3413.0	159.25
3488.0	160.0
3563.0	0.0
3638.0	173.0
3713.0	233.0
3788.0	233.66666666666666
3863.0	0.0
3938.0	78.33333333333333
4013.0	181.0
4088.0	114.5
4163.0	128.5
4238.0	123.0
4313.0	182.5
4388.0	97.5
4463.0	181.0
4538.0	262.0
4613.0	248.0
4688.0	193.0
4763.0	123.28571428571429
4838.0	120.0
4913.0	0.0
4988.0	0.0
5063.0	138.0
5138.0	236.66666666666666
5213.0	0.0
5288.0	355.0
5363.0	57.5
5438.0	0.0
5513.0	102.66666666666667
5588.0	203.5
5663.0	187.0
5738.0	243.0
5813.0	196.4
5888.0	112.8
5963.0	142.0
6038.0	113.66666666666667
6113.0	283.0
6188.0	133.0
6263.0	97.33333333333333
6338.0	116.0
6413.0	0.0
6488.0	69.0
6563.0	179.66666666666666
6638.0	111.5
6713.0	19.0
6788.0	0.0
6863.0	0.0
6938.0	0.0
7013.0	0.0
7088.0	0.0
7163.0	93.5
7238.0	0.0
7313.0	115.5
7388.0	0.0
7463.0	79.75
7538.0	0.0
7613.0	110.0
7688.0	80.0
7763.0	149.0
7838.0	20.0
7913.0	102.0
7988.0	140.0
8063.0	0.0
8138.0	20.0
8213.0	127.33333333333333
8288.0	121.0
8363.0	133.5
8438.0	98.33333333333333
8513.0	168.0
8588.0	268.0
8663.0	71.0
8738.0	61.0
8813.0	0.0
8888.0	104.5
8963.0	122.0
9038.0	137.5
9113.0	0.0
9188.0	55.0
9263.0	233.0
9338.0	169.0
9413.0	191.66666666666666
9488.0	0.0
9563.0	0.0
9638.0	280.0
9713.0	0.0
9788.0	210.0
9863.0	132.5
9938.0	86.0
10013.0	114.0
10088.0	126.0
10163.0	0.0
10238.0	206.5
10313.0	90.5
10388.0	203.5
10463.0	19.0
10538.0	102.0
10613.0	136.5
10688.0	92.0
10763.0	0.0
10838.0	172.5
10913.0	112.0
10988.0	112.5
11063.0	0.0
11138.0	22.0
11213.0	128.0
11288.0	105.5
11363.0	207.0
11438.0	0.0
11513.0	0.0
11588.0	110.0
11663.0	130.0
11738.0	263.3333333333333
11813.0	108.5
11888.0	432.0
11963.0	96.0
12038.0	0.0
12113.0	0.0
12188.0	132.0
12263.0	134.0
12338.0	105.0
12413.0	135.0
12488.0	185.5
12563.0	184.5
12638.0	162.5
12713.0	115.33333333333333
12788.0	180.0
12863.0	0.0
12938.0	151.66666666666666
13013.0	189.0
13088.0	0.0
13163.0	0.0
13238.0	136.5
13313.0	182.66666666666666
13388.0	121.0
13463.0	154.0
13538.0	0.0
13613.0	164.25
13688.0	151.0
13763.0	157.0
13838.0	110.0
13913.0	130.5
13988.0	205.0
14063.0	157.0
14138.0	149.0
14213.0	108.0
14288.0	0.0
14363.0	150.5
14438.0	208.0
14513.0	0.0
14588.0	96.0
14663.0	92.0
14738.0	0.0
14813.0	376.0
14888.0	0.0
14963.0	0.0
15038.0	122.5
15113.0	0.0
15188.0	0.0
15263.0	187.0
15338.0	108.75
15413.0	150.0
15488.0	141.33333333333334
15563.0	203.5
15638.0	191.0
15713.0	137.33333333333334
15788.0	173.66666666666666
15863.0	120.25
15938.0	147.33333333333334
16013.0	106.33333333333333
16088.0	188.0
16163.0	289.0
16238.0	0.0
16313.0	119.0
16388.0	137.5
16463.0	88.5
16538.0	0.0
16613.0	0.0
16688.0	0.0
16763.0	122.0
16838.0	213.33333333333334
16913.0	153.5
16988.0	118.66666666666667
17063.0	190.5
17138.0	0.0
17213.0	136.75
17288.0	137.0
17363.0	124.66666666666667
17438.0	0.0
17513.0	90.33333333333333
17588.0	208.33333333333334
17663.0	160.66666666666666
17738.0	262.0
17813.0	85.5
17888.0	164.25
17963.0	111.0
18038.0	170.25
18113.0	150.5
18188.0	103.0
18263.0	211.0
18338.0	0.0
18413.0	167.0
18488.0	94.0
18563.0	0.0
18638.0	156.0
18713.0	234.0
18788.0	158.5
18863.0	0.0
18938.0	148.0
19013.0	129.0
19088.0	0.0
19163.0	51.5
19238.0	211.0
19313.0	101.0
19388.0	0.0
19463.0	124.25
19538.0	132.0
19613.0	0.0
19688.0	153.0
19763.0	0.0
19838.0	0.0
19913.0	187.75
19988.0	131.25
20063.0	155.0
20138.0	159.25
20213.0	153.0
20288.0	148.0
20363.0	113.0
20438.0	0.0
20513.0	92.0
20588.0	19.0
20663.0	117.66666666666667
20738.0	163.33333333333334
20813.0	193.0
20888.0	241.5
20963.0	218.0
21038.0	112.0
21113.0	0.0
21188.0	227.0
21263.0	119.66666666666667
21338.0	0.0
21413.0	237.0
21488.0	139.0
21563.0	100.57142857142857
21638.0	139.0
21713.0	207.5
21788.0	167.0
21863.0	0.0
21938.0	309.0
22013.0	119.0
22088.0	0.0
22163.0	0.0
22238.0	112.66666666666667
22313.0	132.33333333333334
22388.0	111.0
22463.0	107.0
22538.0	0.0
22613.0	153.0
22688.0	103.5
22763.0	0.0
22838.0	85.0
22913.0	123.5
22988.0	180.0
23063.0	99.5
23138.0	198.0
23213.0	289.5
23288.0	137.0
23363.0	108.0
23438.0	0.0
23513.0	96.66666666666667
23588.0	197.0
23663.0	124.5
23738.0	123.8
23813.0	149.0
23888.0	80.4
23963.0	0.0
24038.0	136.5
24113.0	106.5
24188.0	19.0
24263.0	166.25
24338.0	186.0
24413.0	0.0
24488.0	228.5
24563.0	244.5
24638.0	0.0
24713.0	87.0
24788.0	191.0
24863.0	88.0
24938.0	207.0
25013.0	127.0
