#Position (bp)	mapping quality
38.0	60.0
113.0	60.0
188.0	59.994907053730586
263.0	60.0
338.0	60.0
413.0	59.92105536511894
488.0	59.98976720388846
563.0	60.0
638.0	59.98973715719254
713.0	59.90616125447586
788.0	60.0
863.0	60.0
938.0	59.9951373693168
1013.0	59.93808049535604
1088.0	59.99231163505895
1163.0	59.8990435706695
1238.0	60.0
1313.0	59.9957668971356
1388.0	60.0
1463.0	60.0
1538.0	60.0
1613.0	60.0
1688.0	59.84040482678085
1763.0	60.0
1838.0	59.99253034547152
1913.0	60.0
1988.0	60.0
2063.0	60.0
2138.0	60.0
2213.0	59.99218088225712
2288.0	60.0
2363.0	59.990778216097134
2438.0	59.98152567161881
2513.0	60.0
2588.0	60.0
2663.0	59.89164086687307
2738.0	59.95337995337995
2813.0	60.0
2888.0	60.0
2963.0	59.99149177538287
3038.0	60.0
3113.0	60.0
3188.0	59.85732484076433
3263.0	60.0
3338.0	60.0
3413.0	59.990899093701415
3488.0	59.996152613016996
3563.0	60.0
3638.0	59.99075001927079
3713.0	60.0
3788.0	60.0
3863.0	60.0
3938.0	59.9184404217227
4013.0	60.0
4088.0	59.963515913782345
4163.0	60.0
4238.0	60.0
4313.0	60.0
4388.0	59.95405356387159
4463.0	60.0
4538.0	59.98395078239936
4613.0	60.0
4688.0	59.91044072590149
4763.0	60.0
4838.0	59.99040537299113
4913.0	60.0
4988.0	60.0
5063.0	59.97946611909651
5138.0	59.99170411337712
5213.0	60.0
5288.0	60.0
5363.0	60.0
5438.0	60.0
5513.0	59.96078705972971
5588.0	59.88458596954738
5663.0	60.0
5738.0	59.91432758426333
5813.0	59.99598205317083
5888.0	59.99508961453474
5963.0	60.0
6038.0	60.0
6113.0	60.0
6188.0	60.0
6263.0	59.98582469877485
6338.0	59.99253081040707
6413.0	60.0
6488.0	59.84314945927021
6563.0	59.85301837270341
6638.0	60.0
6713.0	60.0
6788.0	59.986919555264876
6863.0	60.0
6938.0	60.0
7013.0	60.0
7088.0	59.99057196731615
7163.0	59.8360151685969
7238.0	59.91435812286988
7313.0	59.95570828560519
7388.0	59.94847930862556
7463.0	59.98063110322008
7538.0	60.0
7613.0	60.0
7688.0	60.0
7763.0	60.0
7838.0	60.0
7913.0	60.0
7988.0	60.0
8063.0	60.0
8138.0	59.915574316818486
8213.0	60.0
8288.0	59.98490945674044
8363.0	59.851788513609804
8438.0	59.953934740882914
8513.0	60.0
8588.0	59.97486124714332
8663.0	59.982657766155114
8738.0	60.0
8813.0	60.0
8888.0	60.0
8963.0	60.0
9038.0	60.0
9113.0	59.991334488734836
9188.0	60.0
9263.0	60.0
9338.0	60.0
9413.0	60.0
9488.0	59.976851851851855
9563.0	59.957815442561206
9638.0	60.0
9713.0	59.954094940010435
9788.0	60.0
9863.0	59.83848224586591
9938.0	59.94563776186688
10013.0	59.99556803072832
10088.0	60.0
10163.0	60.0
10238.0	59.92471538744032
10313.0	59.966620969184
10388.0	59.9302976108589
10463.0	60.0
10538.0	60.0
10613.0	60.0
10688.0	59.97190353547179
10763.0	60.0
10838.0	59.99550595461014
10913.0	60.0
10988.0	60.0
11063.0	59.777357697962614
11138.0	59.93558776167472
11213.0	60.0
11288.0	59.990598558445626
11363.0	59.97718341995183
11438.0	60.0
11513.0	60.0
11588.0	59.97636864907444
11663.0	59.994791666666664
11738.0	59.989752348420154
11813.0	60.0
11888.0	59.99528820480603
11963.0	60.0
12038.0	59.91398446170921
12113.0	60.0
12188.0	60.0
12263.0	60.0
12338.0	60.0
12413.0	60.0
12488.0	60.0
12563.0	60.0
12638.0	60.0
12713.0	59.9959572819459
12788.0	59.99767864742523
12863.0	60.0
12938.0	60.0
13013.0	60.0
13088.0	59.9967198775421
13163.0	60.0
13238.0	59.991761636688175
13313.0	60.0
13388.0	59.99439566598169
13463.0	60.0
13538.0	60.0
13613.0	60.0
13688.0	60.0
13763.0	59.986510791366904
13838.0	60.0
13913.0	60.0
13988.0	60.0
14063.0	59.91199765327075
14138.0	60.0
14213.0	60.0
14288.0	60.0
14363.0	60.0
14438.0	59.971612414837246
14513.0	59.99468273661822
14588.0	60.0
14663.0	59.99119847440223
14738.0	60.0
14813.0	60.0
14888.0	60.0
14963.0	59.98880597014925
15038.0	60.0
15113.0	60.0
15188.0	59.92695117262591
15263.0	59.98011489173663
15338.0	59.930574586644745
15413.0	59.988545246277205
15488.0	59.93417868550963
15563.0	59.9360097508951
15638.0	59.98699468949821
15713.0	60.0
15788.0	60.0
15863.0	59.99090116389279
15938.0	60.0
16013.0	59.995495833646125
16088.0	60.0
16163.0	59.95851544558856
16238.0	60.0
16313.0	60.0
16388.0	60.0
16463.0	60.0
16538.0	59.96897300651567
16613.0	59.93929523245484
16688.0	60.0
16763.0	60.0
16838.0	59.99072571296082
16913.0	59.9488537766006
16988.0	60.0
17063.0	60.0
17138.0	60.0
17213.0	59.897304236200256
17288.0	60.0
17363.0	59.95834911018554
17438.0	60.0
17513.0	59.960752248569094
17588.0	59.996572603678736
17663.0	60.0
17738.0	60.0
17813.0	60.0
17888.0	59.89009568140678
17963.0	60.0
18038.0	60.0
18113.0	60.0
18188.0	59.941403238242096
18263.0	60.0
18338.0	59.9344262295082
18413.0	60.0
18488.0	60.0
18563.0	60.0
18638.0	60.0
18713.0	60.0
18788.0	59.99430686023342
18863.0	60.0
18938.0	60.0
19013.0	59.95505978653399
19088.0	59.95493153059456
19163.0	59.80233356211393
19238.0	59.8984126984127
19313.0	59.9114500061493
19388.0	59.99186440677966
19463.0	60.0
19538.0	59.94752649566748
19613.0	59.99042030894503
19688.0	59.902836322069014
19763.0	59.99261242958722
19838.0	60.0
19913.0	59.90592846643802
19988.0	59.998144798478734
20063.0	60.0
20138.0	60.0
20213.0	60.0
20288.0	59.95076444674786
20363.0	60.0
20438.0	59.95329830706363
20513.0	60.0
20588.0	59.94708091498805
20663.0	60.0
20738.0	59.79686386315039
20813.0	60.0
20888.0	60.0
20963.0	60.0
21038.0	60.0
21113.0	59.8816199376947
21188.0	59.93860074325416
21263.0	60.0
21338.0	60.0
21413.0	60.0
21488.0	60.0
21563.0	59.94101897481666
21638.0	60.0
21713.0	59.9221890805343
21788.0	59.80567850588362
21863.0	60.0
21938.0	60.0
22013.0	59.996689289852675
22088.0	59.955005624296966
22163.0	59.893542512957
22238.0	59.99566724436742
22313.0	59.9247109438021
22388.0	59.788770053475936
22463.0	60.0
22538.0	60.0
22613.0	59.83976386253426
22688.0	59.98625272081567
22763.0	60.0
22838.0	60.0
22913.0	59.96942285641483
22988.0	59.98455598455598
23063.0	59.99291701097863
23138.0	59.86489295364789
23213.0	59.993968636911944
23288.0	60.0
23363.0	60.0
23438.0	59.97609221573929
23513.0	59.99666351554246
23588.0	60.0
23663.0	59.995571955719555
23738.0	60.0
23813.0	59.99245520276643
23888.0	59.77006837173968
23963.0	59.85077616424637
24038.0	60.0
24113.0	60.0
24188.0	60.0
24263.0	59.95862796833773
24338.0	59.930546623794214
24413.0	60.0
24488.0	60.0
24563.0	60.0
24638.0	60.0
24713.0	59.92247122955784
24788.0	59.99110584049807
24863.0	59.73721422304794
24938.0	60.0
25013.0	59.92099381464733
25088.0	60.0
25163.0	60.0
25238.0	59.917445144470996
25313.0	59.98671096345515
25388.0	60.0
25463.0	60.0
25538.0	59.84628820960699
25613.0	60.0
25688.0	60.0
25763.0	60.0
25838.0	59.98410806515693
25913.0	59.9934825114056
25988.0	60.0
26063.0	60.0
26138.0	60.0
26213.0	60.0
26288.0	59.96713904292463
26363.0	59.97922077922078
26438.0	59.89701199268243
26513.0	59.97419632297603
26588.0	59.99310186249713
26663.0	59.97010942087003
26738.0	60.0
26813.0	60.0
26888.0	59.99488382008101
26963.0	60.0
27038.0	60.0
27113.0	59.974581656428725
27188.0	60.0
27263.0	59.94521947577318
27338.0	59.97409326424871
27413.0	60.0
27488.0	60.0
27563.0	59.90772219524041
27638.0	59.98725573491929
27713.0	59.93155003152301
27788.0	60.0
27863.0	59.986167944210706
27938.0	59.97379428513834
28013.0	60.0
28088.0	60.0
28163.0	60.0
28238.0	60.0
28313.0	60.0
28388.0	60.0
28463.0	60.0
28538.0	60.0
28613.0	60.0
28688.0	60.0
28763.0	60.0
28838.0	60.0
28913.0	59.82799808886765
28988.0	59.995951690169356
29063.0	60.0
29138.0	60.0
29213.0	60.0
29288.0	59.997336174746934
29363.0	59.99082428505888
29438.0	59.982106244175206
29513.0	59.9546467529421
29588.0	60.0
29663.0	59.99809795530195
29738.0	60.0
29813.0	60.0
29877.0	27.8881954492912
