#Position (bp)	Coverage
38.0	88.72
113.0	118.72
188.0	157.08
263.0	160.44
338.0	98.09333333333333
413.0	128.36
488.0	156.36
563.0	200.41333333333333
638.0	233.85333333333332
713.0	215.97333333333333
788.0	181.32
863.0	180.06666666666666
938.0	164.52
1013.0	163.65333333333334
1088.0	104.05333333333333
1163.0	100.37333333333333
1238.0	167.34666666666666
1313.0	188.98666666666668
1388.0	113.12
1463.0	74.26666666666667
1538.0	90.04
1613.0	100.77333333333333
1688.0	137.01333333333332
1763.0	149.52
1838.0	214.2
1913.0	223.97333333333333
1988.0	108.16
2063.0	112.57333333333334
2138.0	143.04
2213.0	204.62666666666667
2288.0	199.70666666666668
2363.0	260.25333333333333
2438.0	173.21333333333334
2513.0	124.65333333333334
2588.0	167.08
2663.0	137.81333333333333
2738.0	114.4
2813.0	142.09333333333333
2888.0	151.12
2963.0	94.02666666666667
3038.0	87.32
3113.0	81.76
3188.0	104.66666666666667
3263.0	172.04
3338.0	308.70666666666665
3413.0	351.61333333333334
3488.0	207.93333333333334
3563.0	212.56
3638.0	172.97333333333333
3713.0	103.77333333333333
3788.0	99.98666666666666
3863.0	125.74666666666667
3938.0	134.05333333333334
4013.0	197.28
4088.0	277.74666666666667
4163.0	303.94666666666666
4238.0	285.62666666666667
4313.0	132.97333333333333
4388.0	220.54666666666665
4463.0	216.56
4538.0	99.69333333333333
4613.0	109.28
4688.0	113.14666666666666
4763.0	168.54666666666665
4838.0	166.76
4913.0	188.72
4988.0	190.82666666666665
5063.0	155.84
5138.0	192.86666666666667
5213.0	176.61333333333334
5288.0	116.82666666666667
5363.0	118.17333333333333
5438.0	168.06666666666666
5513.0	190.41333333333333
5588.0	191.77333333333334
5663.0	133.64
5738.0	118.28
5813.0	199.10666666666665
5888.0	325.84
5963.0	346.28
6038.0	223.85333333333332
6113.0	178.8
6188.0	211.57333333333332
6263.0	395.05333333333334
6338.0	321.32
6413.0	214.54666666666665
6488.0	171.37333333333333
6563.0	71.12
6638.0	102.22666666666667
6713.0	143.81333333333333
6788.0	122.32
6863.0	97.42666666666666
6938.0	63.14666666666667
7013.0	46.72
7088.0	84.85333333333334
7163.0	130.09333333333333
7238.0	152.57333333333332
7313.0	174.6
7388.0	160.45333333333335
7463.0	165.21333333333334
7538.0	140.22666666666666
7613.0	118.49333333333334
7688.0	127.78666666666666
7763.0	114.65333333333334
7838.0	100.96
7913.0	101.96
7988.0	81.09333333333333
8063.0	91.93333333333334
8138.0	120.02666666666667
8213.0	181.78666666666666
8288.0	159.04
8363.0	93.56
8438.0	138.93333333333334
8513.0	192.81333333333333
8588.0	163.36
8663.0	193.74666666666667
8738.0	158.42666666666668
8813.0	109.62666666666667
8888.0	94.16
8963.0	92.4
9038.0	121.58666666666667
9113.0	184.64
9188.0	158.68
9263.0	84.49333333333334
9338.0	69.8
9413.0	103.22666666666667
9488.0	103.68
9563.0	106.2
9638.0	86.77333333333333
9713.0	76.68
9788.0	142.53333333333333
9863.0	208.02666666666667
9938.0	201.12
10013.0	180.50666666666666
10088.0	157.61333333333334
10163.0	143.17333333333335
10238.0	145.22666666666666
10313.0	223.69333333333333
10388.0	290.76
10463.0	251.81333333333333
10538.0	304.2266666666667
10613.0	250.86666666666667
10688.0	227.78666666666666
10763.0	237.2
