#Position (bp)	mapping quality
38.0	59.998106456981695
113.0	59.9962570570071
188.0	59.997038426417234
263.0	59.99720897778811
338.0	59.998780264682566
413.0	59.987358122406356
488.0	59.958505548865816
563.0	59.99553946458707
638.0	59.97741457774051
713.0	59.989937139795344
788.0	60.0
863.0	59.99922292374939
938.0	59.99830476150113
1013.0	59.99755803731319
1088.0	59.998434707746895
1163.0	59.986455262528885
1238.0	59.996472824418504
1313.0	59.96746426777479
1388.0	59.9830926157797
1463.0	60.0
1538.0	59.99744702578504
1613.0	59.983901055375256
1688.0	59.96067395374117
1763.0	59.99095956142283
1838.0	59.991917982488964
1913.0	59.997793657992474
1988.0	59.998312489453056
2063.0	59.997318076166636
2138.0	59.9910175685791
2213.0	59.99855593350876
2288.0	59.995516365266774
2363.0	59.99490941366888
2438.0	59.9841755198589
2513.0	59.99367616200523
2588.0	59.998639517482204
2663.0	59.99020929635336
2738.0	59.996168234665376
2813.0	59.992664319248824
2888.0	59.99839488503364
2963.0	59.998034870137666
3038.0	59.9897240043412
3113.0	59.99424862148391
3188.0	59.96344963354759
3263.0	59.9988205692719
3338.0	59.99750262224664
3413.0	59.99682015717509
3488.0	59.99824777869445
3563.0	59.991603487022445
3638.0	59.99332697807436
3713.0	59.995665627219864
3788.0	59.98303870043001
3863.0	59.99690597250441
3938.0	59.992727625327255
4013.0	59.98768142577563
4088.0	59.985729520711374
4163.0	59.989373148603235
4238.0	59.996334960203775
4313.0	59.997436390437734
4388.0	59.996596130935494
4463.0	59.996562031457415
4538.0	59.99468132257778
4613.0	59.98188502317652
4688.0	59.985740246415496
4763.0	59.98388605402803
4838.0	59.994418280132564
4913.0	59.99564921307506
4988.0	59.990166433119455
5063.0	59.98722952677303
5138.0	59.99532435515065
5213.0	59.99433891055479
5288.0	59.99492569771657
5363.0	59.98601852545377
5438.0	59.99671634711859
5513.0	59.98262617560486
5588.0	59.99301226279373
5663.0	59.97944333866284
5738.0	59.998848395199
5813.0	59.98906279776947
5888.0	59.997624154429964
5963.0	59.998334917474345
6038.0	59.99276431135725
6113.0	59.984503266878875
6188.0	59.99685833718769
6263.0	59.99719660555656
6338.0	59.99731500075516
6413.0	59.99727624692767
6488.0	59.98496271577473
6563.0	59.98006953517727
6638.0	59.98760497040686
6713.0	59.988025581711796
6788.0	59.9987605610527
6863.0	59.99248346361996
6938.0	59.99841667766196
7013.0	59.9928051802702
7088.0	59.98846212236223
7163.0	59.96299747464517
7238.0	59.97131542874549
7313.0	59.99324341232702
7388.0	59.99765539519616
7463.0	59.97050958438508
7538.0	59.99915947551272
7613.0	59.981960950764005
7688.0	59.99736573479535
7763.0	59.99626065712719
7838.0	59.99106009920406
7913.0	59.99913239632136
7988.0	59.99853298940085
8063.0	59.99801849405548
8138.0	59.99051386903377
8213.0	59.993373990440084
8288.0	59.99458087591109
8363.0	59.972970453909966
8438.0	59.979590551181104
8513.0	59.99764644351465
8588.0	59.9777183600713
8663.0	59.99202226168881
8738.0	59.991694926984565
8813.0	59.9970768496234
8888.0	59.996020428467205
8963.0	59.99635466663426
9038.0	59.98733679751976
9113.0	59.99815481132946
9188.0	59.991033041640314
9263.0	59.99924674215984
9338.0	59.995404200560685
9413.0	59.99863634814032
9488.0	59.97908398584147
9563.0	59.91691040855488
9638.0	59.99037819056528
9713.0	60.0
9788.0	59.99792978521521
9863.0	59.9903536977492
9938.0	59.98549691967185
10013.0	59.99746189825838
10088.0	59.99717733399196
10163.0	59.99803046218487
10238.0	59.99962640564875
10313.0	59.98976358761882
10388.0	59.98976065531806
10463.0	59.994263288960745
10538.0	59.99542583698387
10613.0	59.99572289547016
10688.0	59.992532876087225
10763.0	59.999174679156525
10838.0	59.99459576105007
10913.0	59.997021386445326
10988.0	59.99882849109653
11063.0	59.95663545322727
11138.0	59.99210419759752
11213.0	59.98632667680436
11288.0	59.98910110026988
11363.0	59.99555199715328
11438.0	59.99094808377897
11513.0	59.988121052135384
11588.0	59.98694298436506
11663.0	59.981362118505864
11738.0	59.987350845385166
11813.0	59.997008202511445
11888.0	59.992520636658
11963.0	59.98115154433515
12038.0	59.99741012783897
12113.0	59.99383821901708
12188.0	59.99501747657837
12263.0	59.99892913235924
12338.0	59.99878828677213
12413.0	60.0
12488.0	59.98650810336475
12563.0	59.99899489069436
12638.0	59.99349746361909
12713.0	59.99773677783174
12788.0	59.99723565998618
12863.0	60.0
12938.0	59.985094003942876
13013.0	59.99860796399267
13088.0	59.96627728167912
13163.0	59.987207814862195
13238.0	60.0
13313.0	59.99774943735934
13388.0	59.99751707014277
13463.0	59.99394122993032
13538.0	59.98867968858464
13613.0	59.999155940071745
13688.0	59.99730511489194
13763.0	59.997721991890295
13838.0	59.996808631890886
13913.0	59.98658372972314
13988.0	59.987273828217205
14063.0	59.99709644637298
14138.0	59.977223803902504
14213.0	59.989022543463456
14288.0	59.992339455540815
14363.0	59.99579920184835
14438.0	59.982090315978
14513.0	59.996903097934364
14588.0	59.991795605389655
14663.0	59.996748554913296
14738.0	59.996219638975525
14813.0	59.99504739369093
14888.0	59.99565920503873
14963.0	59.99807496925298
15038.0	59.99068982572518
15113.0	59.99864811073475
15188.0	59.992414185473166
15263.0	59.996387500752604
15338.0	59.996543152973715
