#Position (bp)	Coverage
38.0	3.933333333333333
113.0	6.946666666666666
188.0	3.1866666666666665
263.0	2.32
338.0	2.4266666666666667
413.0	1.7333333333333334
488.0	4.08
563.0	9.653333333333334
638.0	15.64
713.0	10.986666666666666
788.0	4.346666666666667
863.0	11.92
938.0	7.093333333333334
1013.0	4.453333333333333
1088.0	0.72
1163.0	6.8533333333333335
1238.0	14.173333333333334
1313.0	9.0
1388.0	3.8533333333333335
1463.0	4.88
1538.0	5.613333333333333
1613.0	1.8533333333333333
1688.0	1.3066666666666666
1763.0	1.6266666666666667
1838.0	4.08
1913.0	4.333333333333333
1988.0	2.08
2063.0	3.0
2138.0	6.613333333333333
2213.0	13.986666666666666
2288.0	11.28
2363.0	12.36
2438.0	6.626666666666667
2513.0	3.546666666666667
2588.0	6.16
2663.0	4.066666666666666
2738.0	2.24
2813.0	3.12
2888.0	7.013333333333334
2963.0	5.746666666666667
3038.0	3.6933333333333334
3113.0	7.213333333333333
3188.0	9.52
3263.0	9.066666666666666
3338.0	7.466666666666667
3413.0	5.906666666666666
3488.0	5.36
3563.0	10.586666666666666
3638.0	9.453333333333333
3713.0	4.933333333333334
3788.0	7.1866666666666665
3863.0	13.013333333333334
3938.0	10.346666666666666
4013.0	5.373333333333333
4088.0	12.946666666666667
4163.0	13.24
4238.0	12.253333333333334
4313.0	8.08
4388.0	9.72
4463.0	7.92
4538.0	4.346666666666667
4613.0	9.04
4688.0	6.226666666666667
4763.0	7.92
4838.0	9.626666666666667
4913.0	13.546666666666667
4988.0	16.893333333333334
5063.0	12.16
5138.0	10.426666666666666
5213.0	7.653333333333333
5288.0	6.773333333333333
5363.0	4.68
5438.0	9.546666666666667
5513.0	13.386666666666667
5588.0	11.333333333333334
5663.0	14.88
5738.0	11.293333333333333
5813.0	12.653333333333334
5888.0	15.093333333333334
5963.0	12.746666666666666
6038.0	7.08
6113.0	6.8933333333333335
6188.0	10.186666666666667
6263.0	12.986666666666666
6338.0	11.333333333333334
6413.0	6.693333333333333
6488.0	5.906666666666666
6563.0	4.96
6638.0	5.8533333333333335
6713.0	8.066666666666666
6788.0	5.1466666666666665
6863.0	4.72
6938.0	3.986666666666667
7013.0	2.52
7088.0	4.2
7163.0	4.2
7238.0	4.1466666666666665
7313.0	3.56
7388.0	1.4533333333333334
7463.0	1.5866666666666667
7538.0	3.6666666666666665
7613.0	2.2
7688.0	5.866666666666666
7763.0	7.493333333333333
7838.0	1.6
7913.0	1.7333333333333334
7988.0	2.76
8063.0	2.2933333333333334
8138.0	1.6266666666666667
8213.0	3.48
8288.0	4.64
8363.0	1.0
8438.0	0.7866666666666666
8513.0	3.2266666666666666
8588.0	3.6266666666666665
8663.0	5.96
8738.0	10.56
8813.0	6.1466666666666665
8888.0	3.28
8963.0	2.56
9038.0	5.12
9113.0	5.746666666666667
9188.0	3.493333333333333
9263.0	2.2933333333333334
9338.0	2.1733333333333333
9413.0	5.92
9488.0	6.826666666666667
9563.0	5.32
9638.0	4.933333333333334
9713.0	3.24
9788.0	6.786666666666667
9863.0	9.066666666666666
9938.0	8.36
10013.0	8.333333333333334
10088.0	6.32
10163.0	8.226666666666667
10238.0	7.48
10313.0	5.4
10388.0	7.386666666666667
10463.0	11.173333333333334
10538.0	14.24
10613.0	8.28
10688.0	4.4
10763.0	8.08
10838.0	1.5866666666666667
10913.0	7.8533333333333335
10988.0	11.813333333333333
11063.0	7.693333333333333
11138.0	1.88
11213.0	3.0933333333333333
11288.0	5.413333333333333
11363.0	6.1066666666666665
11438.0	8.226666666666667
11513.0	5.28
11588.0	1.5066666666666666
11663.0	2.48
11738.0	3.68
11813.0	5.96
11888.0	3.24
11963.0	6.906666666666666
12038.0	11.386666666666667
12113.0	8.066666666666666
12188.0	13.6
12263.0	13.2
12338.0	10.72
12413.0	7.093333333333334
12488.0	7.613333333333333
12563.0	7.24
