#Position (bp)	Coverage
38.0	17.506666666666668
113.0	35.86666666666667
188.0	27.493333333333332
263.0	19.573333333333334
338.0	18.093333333333334
413.0	15.12
488.0	14.293333333333333
563.0	24.826666666666668
638.0	25.28
713.0	20.92
788.0	22.093333333333334
863.0	20.093333333333334
938.0	17.04
1013.0	16.226666666666667
1088.0	10.653333333333334
1163.0	15.986666666666666
1238.0	20.786666666666665
1313.0	22.546666666666667
1388.0	16.52
1463.0	6.066666666666666
1538.0	9.093333333333334
1613.0	9.666666666666666
1688.0	10.826666666666666
1763.0	11.946666666666667
1838.0	19.933333333333334
1913.0	22.32
1988.0	19.653333333333332
2063.0	17.773333333333333
2138.0	13.466666666666667
2213.0	16.013333333333332
2288.0	15.066666666666666
2363.0	23.253333333333334
2438.0	23.493333333333332
2513.0	9.893333333333333
2588.0	10.613333333333333
2663.0	17.76
2738.0	16.133333333333333
2813.0	11.08
2888.0	10.4
2963.0	14.586666666666666
3038.0	9.053333333333333
3113.0	6.786666666666667
3188.0	9.72
3263.0	13.72
3338.0	27.906666666666666
3413.0	34.64
3488.0	25.8
3563.0	17.066666666666666
3638.0	18.506666666666668
3713.0	16.026666666666667
3788.0	10.933333333333334
3863.0	19.866666666666667
3938.0	18.373333333333335
4013.0	14.173333333333334
4088.0	25.386666666666667
4163.0	23.24
4238.0	25.266666666666666
4313.0	19.773333333333333
4388.0	24.973333333333333
4463.0	19.466666666666665
4538.0	9.36
4613.0	5.733333333333333
4688.0	7.0
4763.0	12.84
4838.0	12.533333333333333
4913.0	26.76
4988.0	28.653333333333332
5063.0	21.92
5138.0	25.52
5213.0	16.96
5288.0	11.48
5363.0	16.733333333333334
5438.0	20.52
5513.0	20.16
5588.0	16.386666666666667
5663.0	14.813333333333333
5738.0	16.813333333333333
5813.0	23.773333333333333
5888.0	42.18666666666667
5963.0	48.906666666666666
6038.0	28.85333333333333
6113.0	20.266666666666666
6188.0	15.8
6263.0	27.24
6338.0	21.426666666666666
6413.0	13.146666666666667
6488.0	9.853333333333333
6563.0	4.16
6638.0	12.133333333333333
6713.0	20.48
6788.0	14.16
6863.0	11.0
6938.0	12.253333333333334
7013.0	8.573333333333334
7088.0	11.053333333333333
7163.0	18.186666666666667
7238.0	20.653333333333332
7313.0	17.12
7388.0	16.30666666666667
7463.0	13.293333333333333
7538.0	14.666666666666666
7613.0	16.64
7688.0	12.106666666666667
7763.0	10.226666666666667
7838.0	12.24
7913.0	11.44
7988.0	5.026666666666666
8063.0	5.36
8138.0	6.746666666666667
8213.0	9.213333333333333
8288.0	11.666666666666666
8363.0	13.36
8438.0	19.16
8513.0	24.4
8588.0	19.546666666666667
8663.0	24.85333333333333
8738.0	17.253333333333334
8813.0	10.36
8888.0	13.226666666666667
8963.0	15.426666666666666
9038.0	16.986666666666668
9113.0	12.333333333333334
9188.0	10.733333333333333
9263.0	7.786666666666667
9338.0	12.466666666666667
9413.0	13.2
9488.0	11.146666666666667
9563.0	14.066666666666666
9638.0	10.986666666666666
9713.0	7.48
9788.0	6.4
9863.0	17.173333333333332
9938.0	26.666666666666668
10013.0	19.453333333333333
10088.0	13.306666666666667
10163.0	12.693333333333333
10238.0	10.84
10313.0	18.14666666666667
10388.0	31.16
10463.0	25.69333333333333
10538.0	36.333333333333336
10613.0	32.0
10688.0	25.226666666666667
10763.0	25.6
10838.0	14.226666666666667
10913.0	11.72
10988.0	19.053333333333335
11063.0	17.14666666666667
11138.0	7.8933333333333335
11213.0	7.773333333333333
11288.0	13.066666666666666
11363.0	24.533333333333335
11438.0	23.0
11513.0	10.986666666666666
11588.0	13.8
11663.0	18.133333333333333
11738.0	15.16
11813.0	15.933333333333334
11888.0	17.253333333333334
11963.0	19.066666666666666
12038.0	15.92
12113.0	12.706666666666667
12188.0	16.6
12263.0	18.88
12338.0	19.733333333333334
12413.0	23.906666666666666
12488.0	14.413333333333334
12563.0	7.24
12638.0	22.333333333333332
12713.0	36.18666666666667
12788.0	28.44
12863.0	9.026666666666667
12938.0	14.106666666666667
13013.0	29.813333333333333
13088.0	28.933333333333334
13163.0	12.693333333333333
13238.0	10.76
13313.0	9.92
13388.0	13.133333333333333
13463.0	24.573333333333334
13538.0	16.786666666666665
13613.0	10.053333333333333
13688.0	19.226666666666667
13763.0	23.546666666666667
13838.0	27.88
13913.0	24.96
13988.0	17.973333333333333
14063.0	23.493333333333332
