#Position (bp)	insert size
38.0	4343.0526315789475
113.0	152.0
188.0	215.16666666666666
263.0	214.0
338.0	179.6
413.0	201.5
488.0	217.83333333333334
563.0	178.5
638.0	187.5
713.0	220.42857142857142
788.0	151.8
863.0	245.0
938.0	172.66666666666666
1013.0	88.33333333333333
1088.0	99.16666666666667
1163.0	174.55555555555554
1238.0	154.0
1313.0	148.2
1388.0	223.0
1463.0	202.66666666666666
1538.0	247.66666666666666
1613.0	349.0
1688.0	144.27272727272728
1763.0	161.75
1838.0	116.2
1913.0	150.57142857142858
1988.0	165.8
2063.0	255.0
2138.0	185.0
2213.0	202.5
2288.0	135.0
2363.0	193.75
2438.0	117.33333333333333
2513.0	165.0
2588.0	148.0
2663.0	113.6
2738.0	122.0
2813.0	175.0
2888.0	131.5
2963.0	114.6
3038.0	114.0
3113.0	279.25
3188.0	155.25
3263.0	173.0
3338.0	155.0
3413.0	132.66666666666666
3488.0	139.6
3563.0	136.16666666666666
3638.0	133.8
3713.0	211.0
3788.0	191.83333333333334
3863.0	83.0
3938.0	236.33333333333334
4013.0	200.6
4088.0	122.6
4163.0	172.16666666666666
4238.0	185.25
4313.0	202.85714285714286
4388.0	172.25
4463.0	109.5
4538.0	59.333333333333336
4613.0	165.5
4688.0	191.25
4763.0	141.75
4838.0	152.0
4913.0	129.9
4988.0	185.83333333333334
5063.0	145.71428571428572
5138.0	107.33333333333333
5213.0	155.0
5288.0	239.42857142857142
5363.0	148.25
5438.0	181.16666666666666
5513.0	90.75
5588.0	168.33333333333334
5663.0	155.16666666666666
5738.0	175.28571428571428
5813.0	184.64285714285714
5888.0	149.41666666666666
5963.0	188.6
6038.0	194.0
6113.0	132.33333333333334
6188.0	170.375
6263.0	101.0
6338.0	153.6
6413.0	121.5
6488.0	20.0
6563.0	174.75
6638.0	148.66666666666666
6713.0	116.8
6788.0	138.75
6863.0	125.0
6938.0	65.8
7013.0	211.5
7088.0	172.16666666666666
7163.0	96.28571428571429
7238.0	216.66666666666666
7313.0	155.0
7388.0	135.66666666666666
7463.0	94.0
7538.0	144.5
7613.0	191.0
7688.0	180.25
7763.0	200.66666666666666
7838.0	232.75
7913.0	261.0
7988.0	133.0
8063.0	0.0
8138.0	91.625
8213.0	182.5
8288.0	147.25
8363.0	138.85714285714286
8438.0	217.14285714285714
8513.0	121.83333333333333
8588.0	182.42857142857142
8663.0	163.42857142857142
8738.0	195.0
8813.0	205.33333333333334
8888.0	202.16666666666666
8963.0	142.0
9038.0	125.0
9113.0	99.0
9188.0	103.75
9263.0	210.5
9338.0	164.66666666666666
9413.0	126.0
9488.0	184.25
9563.0	130.0
9638.0	153.0
9713.0	49.4
9788.0	216.33333333333334
9863.0	178.0909090909091
9938.0	123.66666666666667
10013.0	120.8
10088.0	239.75
10163.0	168.75
10238.0	239.33333333333334
10313.0	185.30769230769232
10388.0	41.25
10463.0	161.57142857142858
10538.0	122.0
10613.0	144.6
10688.0	180.5
10763.0	119.7
10838.0	155.75
10913.0	146.75
10988.0	109.8
11063.0	84.0
11138.0	65.6
11213.0	179.66666666666666
11288.0	149.25
11363.0	143.85714285714286
11438.0	78.5
11513.0	234.2
11588.0	207.33333333333334
11663.0	170.0
11738.0	206.42857142857142
11813.0	229.0
11888.0	80.66666666666667
11963.0	137.4
12038.0	145.0
12113.0	180.42857142857142
12188.0	149.2
12263.0	196.0
12338.0	129.42857142857142
12413.0	208.71428571428572
12488.0	171.0
12563.0	165.5
12638.0	150.2
12713.0	158.0909090909091
12788.0	0.0
12863.0	200.16666666666666
