#Position (bp)	Coverage
38.0	84.48
113.0	34.36
188.0	36.68
263.0	39.333333333333336
338.0	25.52
413.0	20.346666666666668
488.0	24.706666666666667
563.0	33.57333333333333
638.0	38.306666666666665
713.0	34.28
788.0	31.0
863.0	40.48
938.0	39.78666666666667
1013.0	41.653333333333336
1088.0	28.133333333333333
1163.0	24.573333333333334
1238.0	32.38666666666666
1313.0	38.85333333333333
1388.0	35.52
1463.0	22.28
1538.0	22.573333333333334
1613.0	20.346666666666668
1688.0	19.106666666666666
1763.0	20.84
1838.0	35.84
1913.0	39.64
1988.0	32.64
2063.0	35.92
2138.0	30.413333333333334
2213.0	24.133333333333333
2288.0	20.69333333333333
2363.0	28.653333333333332
2438.0	18.213333333333335
2513.0	17.346666666666668
2588.0	26.786666666666665
2663.0	27.026666666666667
2738.0	28.586666666666666
2813.0	32.733333333333334
2888.0	39.026666666666664
2963.0	26.72
3038.0	22.88
3113.0	15.96
3188.0	18.213333333333335
3263.0	28.52
3338.0	36.45333333333333
3413.0	30.786666666666665
3488.0	28.453333333333333
3563.0	34.12
3638.0	25.986666666666668
3713.0	18.733333333333334
3788.0	21.573333333333334
3863.0	37.50666666666667
3938.0	30.253333333333334
4013.0	27.533333333333335
4088.0	38.78666666666667
4163.0	55.84
4238.0	65.57333333333334
4313.0	26.933333333333334
4388.0	34.04
4463.0	28.533333333333335
4538.0	18.973333333333333
4613.0	26.64
4688.0	23.186666666666667
4763.0	24.346666666666668
4838.0	22.85333333333333
4913.0	27.48
4988.0	32.586666666666666
5063.0	28.586666666666666
5138.0	35.81333333333333
5213.0	34.84
5288.0	25.426666666666666
5363.0	16.0
5438.0	24.08
5513.0	29.133333333333333
5588.0	28.013333333333332
5663.0	24.013333333333332
5738.0	23.186666666666667
5813.0	22.413333333333334
5888.0	27.466666666666665
5963.0	44.666666666666664
6038.0	42.16
6113.0	31.946666666666665
6188.0	32.04
6263.0	44.76
6338.0	40.13333333333333
6413.0	44.50666666666667
6488.0	37.42666666666667
6563.0	23.0
6638.0	20.44
6713.0	21.226666666666667
6788.0	14.253333333333334
6863.0	13.533333333333333
6938.0	12.973333333333333
7013.0	14.173333333333334
7088.0	15.613333333333333
7163.0	14.026666666666667
7238.0	19.24
7313.0	29.386666666666667
7388.0	26.666666666666668
7463.0	25.386666666666667
7538.0	17.76
7613.0	15.866666666666667
7688.0	26.786666666666665
7763.0	31.68
7838.0	21.30666666666667
7913.0	20.546666666666667
7988.0	18.333333333333332
8063.0	19.786666666666665
8138.0	21.12
8213.0	32.25333333333333
8288.0	23.96
8363.0	17.946666666666665
8438.0	24.106666666666666
8513.0	28.44
8588.0	30.973333333333333
8663.0	40.88
8738.0	24.626666666666665
8813.0	17.84
8888.0	14.133333333333333
8963.0	17.12
9038.0	25.386666666666667
9113.0	35.2
9188.0	31.866666666666667
9263.0	23.08
9338.0	16.733333333333334
9413.0	26.24
9488.0	27.053333333333335
9563.0	18.186666666666667
9638.0	17.013333333333332
9713.0	10.026666666666667
9788.0	12.16
9863.0	29.453333333333333
9938.0	41.14666666666667
10013.0	47.21333333333333
10088.0	25.866666666666667
10163.0	19.2
10238.0	23.573333333333334
10313.0	31.066666666666666
10388.0	52.266666666666666
10463.0	41.38666666666666
10538.0	47.013333333333335
10613.0	44.45333333333333
10688.0	25.186666666666667
10763.0	29.466666666666665
10838.0	13.946666666666667
10913.0	18.773333333333333
10988.0	26.506666666666668
11063.0	17.653333333333332
11138.0	14.72
11213.0	19.746666666666666
11288.0	23.173333333333332
11363.0	26.813333333333333
11438.0	30.76
11513.0	30.106666666666666
11588.0	19.826666666666668
11663.0	35.44
11738.0	33.89333333333333
11813.0	26.85333333333333
11888.0	30.906666666666666
11963.0	42.906666666666666
12038.0	44.013333333333335
12113.0	20.906666666666666
12188.0	32.666666666666664
12263.0	42.38666666666666
12338.0	58.346666666666664
12413.0	64.44
12488.0	35.81333333333333
12563.0	38.4
12638.0	45.50666666666667
12713.0	50.17333333333333
12788.0	46.22666666666667
12863.0	20.706666666666667
12938.0	18.106666666666666
13013.0	35.77333333333333
13088.0	48.653333333333336
13163.0	30.293333333333333
13238.0	20.32
13313.0	21.413333333333334
13388.0	32.986666666666665
13463.0	27.6
13538.0	18.333333333333332
13613.0	12.8
13688.0	26.426666666666666
13763.0	47.93333333333333
13838.0	53.56
13913.0	44.25333333333333
13988.0	22.093333333333334
14063.0	38.2
14138.0	51.973333333333336
14213.0	39.306666666666665
14288.0	26.493333333333332
14363.0	19.586666666666666
14438.0	38.06666666666667
14513.0	38.653333333333336
14588.0	29.12
14663.0	34.973333333333336
14738.0	23.4
14813.0	16.8
14888.0	23.04
14963.0	23.48
15038.0	26.8
15113.0	32.653333333333336
15188.0	22.14666666666667
15263.0	19.093333333333334
15338.0	32.70666666666666
15413.0	40.906666666666666
15488.0	31.64
15563.0	38.48
15638.0	20.786666666666665
15713.0	19.666666666666668
15788.0	18.733333333333334
15863.0	37.45333333333333
15938.0	22.826666666666668
16013.0	23.92
16088.0	29.026666666666667
16163.0	29.746666666666666
16238.0	14.866666666666667
16313.0	15.68
16388.0	26.706666666666667
16463.0	49.093333333333334
16538.0	65.04
16613.0	44.85333333333333
16688.0	40.96
16763.0	46.86666666666667
16838.0	38.266666666666666
16913.0	28.44
16988.0	26.2
17063.0	28.906666666666666
17138.0	20.026666666666667
17213.0	28.76
17288.0	45.81333333333333
17363.0	56.93333333333333
17438.0	48.77333333333333
17513.0	20.493333333333332
17588.0	41.86666666666667
17663.0	49.86666666666667
17738.0	48.266666666666666
17813.0	50.64
17888.0	33.906666666666666
17963.0	30.626666666666665
18038.0	36.36
18113.0	28.773333333333333
18188.0	30.04
18263.0	21.173333333333332
18338.0	18.746666666666666
18413.0	28.08
18488.0	28.973333333333333
18563.0	24.413333333333334
18638.0	23.573333333333334
18713.0	25.92
18788.0	24.093333333333334
18863.0	27.56
18938.0	30.493333333333332
19013.0	27.333333333333332
19088.0	29.453333333333333
19163.0	26.986666666666668
19238.0	26.08
19313.0	28.706666666666667
19388.0	20.773333333333333
19463.0	27.053333333333335
19538.0	51.52
19613.0	59.026666666666664
19688.0	35.82666666666667
19763.0	64.70666666666666
19838.0	46.48
19913.0	21.626666666666665
19988.0	34.306666666666665
20063.0	49.666666666666664
20138.0	54.32
20213.0	45.44
20288.0	28.426666666666666
20363.0	34.92
20438.0	20.76
20513.0	17.226666666666667
20588.0	35.52
20663.0	30.44
20738.0	29.56
20813.0	18.333333333333332
20888.0	12.026666666666667
20963.0	9.746666666666666
21038.0	8.16
21113.0	12.44
21188.0	22.426666666666666
21263.0	42.2
21338.0	40.06666666666667
21413.0	24.786666666666665
21488.0	30.333333333333332
21563.0	52.77333333333333
21638.0	42.693333333333335
21713.0	17.32
21788.0	23.186666666666667
21863.0	22.84
21938.0	29.52
22013.0	44.42666666666667
22088.0	43.17333333333333
22163.0	20.373333333333335
22238.0	32.64
22313.0	39.42666666666667
22388.0	19.0
22463.0	22.48
22538.0	28.786666666666665
22613.0	27.52
22688.0	35.18666666666667
22763.0	27.973333333333333
22838.0	18.2
22913.0	28.173333333333332
22988.0	22.626666666666665
23063.0	20.573333333333334
23138.0	25.093333333333334
23213.0	25.68
23288.0	22.64
23363.0	18.333333333333332
23438.0	25.76
23513.0	30.413333333333334
23588.0	45.6
23663.0	40.906666666666666
23738.0	20.013333333333332
23813.0	16.266666666666666
23888.0	38.32
23963.0	39.333333333333336
24038.0	23.453333333333333
24113.0	16.92
24188.0	11.346666666666666
24263.0	15.226666666666667
24338.0	19.72
24413.0	17.226666666666667
24488.0	30.373333333333335
24563.0	36.026666666666664
24638.0	38.56
24713.0	24.813333333333333
24788.0	36.093333333333334
24863.0	40.93333333333333
24938.0	44.29333333333334
25013.0	38.666666666666664
25088.0	18.626666666666665
25163.0	17.933333333333334
25238.0	10.32
25313.0	13.4
25388.0	20.56
25463.0	6.373333333333333
25538.0	4.56
25613.0	8.493333333333334
25688.0	21.12
25763.0	28.826666666666668
25838.0	24.30666666666667
25913.0	39.346666666666664
25988.0	39.973333333333336
26063.0	29.226666666666667
26138.0	37.586666666666666
26213.0	32.10666666666667
26288.0	31.906666666666666
26363.0	45.38666666666666
26438.0	44.70666666666666
26513.0	21.14666666666667
26588.0	12.666666666666666
26663.0	29.36
26738.0	26.453333333333333
26813.0	26.706666666666667
26888.0	43.0
26963.0	46.333333333333336
27038.0	17.786666666666665
27113.0	20.746666666666666
27188.0	29.253333333333334
27263.0	42.70666666666666
27338.0	51.38666666666666
27413.0	48.586666666666666
27488.0	44.24
27563.0	26.413333333333334
27638.0	24.213333333333335
