#Position (bp)	mapping quality
38.0	59.99942604054067
113.0	60.0
188.0	59.999306815162264
263.0	59.99860017497813
338.0	59.996423142269514
413.0	59.99195688892463
488.0	59.851116625310176
563.0	59.99938959876292
638.0	59.99883884077604
713.0	59.98932310460392
788.0	59.998856739994096
863.0	59.99942528185136
938.0	59.99881313855618
1013.0	60.0
1088.0	59.99908206352121
1163.0	59.99743253266389
1238.0	59.993954294466164
1313.0	59.99697028353096
1388.0	59.99111070590112
1463.0	59.9968878053841
1538.0	60.0
1613.0	59.9969389837426
1688.0	59.99553790549284
1763.0	59.99692575703233
1838.0	59.98759188584535
1913.0	60.0
1988.0	59.99843825240444
2063.0	59.99923854969098
2138.0	59.995653013910356
2213.0	59.99874129394982
2288.0	59.99280363743417
2363.0	59.99413774621466
2438.0	59.99520323439052
2513.0	59.9982739028495
2588.0	60.0
2663.0	59.997795468462954
2738.0	59.995481111044164
2813.0	59.997813703222356
2888.0	59.99065044627812
2963.0	59.99808042998368
3038.0	60.0
3113.0	59.998865805939396
3188.0	59.97172963673658
3263.0	59.99927947834232
3338.0	59.99905122589521
3413.0	59.98942500252129
3488.0	59.99703501645566
3563.0	59.97692493448649
3638.0	59.99623608134247
3713.0	59.998058409513796
3788.0	59.971341817065266
3863.0	59.99664996301001
3938.0	59.99667193610117
4013.0	59.995388618671704
4088.0	59.99893327644141
4163.0	59.99849740802885
4238.0	59.99854729756995
4313.0	59.99576079583993
4388.0	60.0
4463.0	59.971869318116845
4538.0	59.93430347555807
4613.0	59.99761444058632
4688.0	59.997666640740455
4763.0	59.97661446041622
4838.0	59.999278152069294
4913.0	59.99938239835306
4988.0	59.997621760887874
5063.0	59.99664361952071
5138.0	59.9891589438713
5213.0	59.9966639484024
5288.0	59.99614187607706
5363.0	59.99248340084353
5438.0	59.99934383919686
5513.0	59.998230175507594
5588.0	59.997197597406846
5663.0	59.99738795411506
5738.0	59.99786777858065
5813.0	59.99362797157095
5888.0	59.99001277435838
5963.0	59.998221726940244
6038.0	59.980445216979085
6113.0	59.993884207665126
6188.0	59.99740952216477
6263.0	59.9970672848644
6338.0	59.996764701351125
6413.0	59.994473356975085
6488.0	59.99866102810725
6563.0	59.988735919899874
6638.0	59.996485711643395
6713.0	59.99801041217628
6788.0	59.99560465320714
6863.0	59.98635380262939
6938.0	59.99626300164013
7013.0	59.99706407652974
7088.0	59.996897621509824
7163.0	59.99248994621833
7238.0	59.990494941951255
7313.0	59.99864188868014
7388.0	59.997324593672666
7463.0	59.98500270443035
7538.0	59.99913074972836
7613.0	59.99041022908897
7688.0	59.99643541416032
7763.0	59.99714430765326
7838.0	59.99067725249609
7913.0	59.992018517040464
7988.0	59.99814814814815
8063.0	59.996812875981036
8138.0	59.99923775300475
8213.0	59.99465189933433
8288.0	59.99805019660518
8363.0	59.99893996678563
8438.0	59.999089170234086
8513.0	59.99931229727097
8588.0	59.996352184433555
8663.0	59.99701904828148
8738.0	59.99870434153557
8813.0	59.998229905742484
8888.0	59.99395212095758
8963.0	59.995305678564165
9038.0	59.999213980663924
9113.0	59.99688583470011
9188.0	59.99653022750142
9263.0	60.0
9338.0	59.990250639801765
9413.0	59.99470081695738
9488.0	59.99703352121033
9563.0	59.87143358050985
9638.0	59.99648327602376
9713.0	59.98494395806613
9788.0	59.997975025312186
9863.0	59.993776256418236
9938.0	59.996999374869766
10013.0	59.99736467611869
10088.0	59.996638241127755
10163.0	59.97405405405405
10238.0	59.99585406301824
10313.0	59.99131980324887
10388.0	59.998493559968864
10463.0	59.99548238128702
10538.0	59.99331724521998
10613.0	59.996198372541386
10688.0	59.98758359906313
10763.0	59.99156716217065
10838.0	59.991488922703944
10913.0	59.99780581459133
