#Position (bp)	insert size
38.0	19530.84839044652
113.0	195.45620437956205
188.0	191.25225225225225
263.0	222.96864111498257
338.0	229.25746268656715
413.0	218.76243093922653
488.0	207.36824324324326
563.0	189.98921832884096
638.0	193.4847645429363
713.0	192.85309278350516
788.0	187.92105263157896
863.0	175.93055555555554
938.0	174.6030303030303
1013.0	212.18852459016392
1088.0	217.94402985074626
1163.0	191.2775119617225
1238.0	175.70689655172413
1313.0	159.42160278745644
1388.0	180.46428571428572
1463.0	201.49425287356323
1538.0	207.6153846153846
1613.0	216.08783783783784
1688.0	204.61442006269593
1763.0	185.11320754716982
1838.0	164.54241645244215
1913.0	192.94139194139194
1988.0	210.6966966966967
2063.0	221.5890909090909
2138.0	192.05527638190955
2213.0	198.48742138364778
2288.0	183.0
2363.0	178.2265372168285
2438.0	206.2074074074074
2513.0	188.0058651026393
2588.0	190.4715719063545
2663.0	207.24122807017545
2738.0	191.81785714285715
2813.0	170.6453488372093
2888.0	171.1936936936937
2963.0	218.9452736318408
3038.0	226.93333333333334
3113.0	239.61648745519713
3188.0	223.9378698224852
3263.0	207.31887201735358
3338.0	170.59016393442624
3413.0	188.5319693094629
3488.0	174.47206703910615
3563.0	176.72598870056498
3638.0	180.34893617021277
3713.0	203.62114537444933
3788.0	212.62271062271063
3863.0	229.13333333333333
3938.0	225.7754491017964
4013.0	202.5115207373272
4088.0	188.93954659949623
4163.0	161.72869955156952
4238.0	174.1375464684015
4313.0	178.0949152542373
4388.0	154.83386581469648
4463.0	215.1400966183575
4538.0	187.91394658753708
4613.0	205.14383561643837
4688.0	202.2469512195122
4763.0	199.23876404494382
4838.0	204.84640522875816
4913.0	177.62244897959184
4988.0	210.1072463768116
5063.0	196.2890625
5138.0	186.41190476190476
5213.0	199.65107913669064
5288.0	225.86381322957197
5363.0	211.765243902439
5438.0	435.43163538873995
5513.0	195.05699481865284
5588.0	208.24411764705883
5663.0	253.97808219178083
5738.0	212.49512670565304
5813.0	192.7403314917127
5888.0	158.8206106870229
5963.0	189.89645776566758
6038.0	194.4896755162242
6113.0	215.08035714285714
6188.0	180.72173913043477
6263.0	171.45147679324896
6338.0	172.4343163538874
6413.0	168.17096774193547
6488.0	204.40361445783134
6563.0	209.9954128440367
6638.0	178.50815217391303
6713.0	177.83471074380165
6788.0	183.1907514450867
6863.0	197.95
6938.0	217.6578947368421
7013.0	217.81749049429658
7088.0	204.82132564841498
7163.0	187.44262295081967
7238.0	184.020979020979
7313.0	180.58620689655172
7388.0	178.59876543209876
7463.0	172.44398340248964
7538.0	189.20792079207922
7613.0	194.22727272727272
7688.0	199.29044117647058
7763.0	202.73799126637556
7838.0	186.90939597315437
7913.0	224.3877551020408
7988.0	192.42222222222222
8063.0	207.31923076923076
8138.0	176.8018292682927
8213.0	168.48732394366198
8288.0	181.68253968253967
8363.0	215.86637931034483
8438.0	181.23655913978496
8513.0	203.8440366972477
8588.0	184.26433121019107
8663.0	179.50139275766017
8738.0	184.43805309734512
8813.0	209.55940594059405
8888.0	198.02456140350878
8963.0	202.53164556962025
9038.0	168.52
9113.0	170.96745562130178
9188.0	183.14583333333334
9263.0	214.55980861244018
9338.0	197.91472868217053
9413.0	183.94244604316546
9488.0	183.17708333333334
9563.0	227.5142857142857
9638.0	243.1744966442953
9713.0	224.4203539823009
9788.0	202.63315217391303
9863.0	174.16747572815535
9938.0	165.8356807511737
10013.0	190.8977900552486
10088.0	203.02247191011236
10163.0	219.14882506527414
10238.0	209.39541547277938
10313.0	200.72321428571428
10388.0	202.13563218390806
10463.0	183.99383983572895
10538.0	175.0414364640884
10613.0	182.87218045112783
10688.0	185.7116883116883
10763.0	207.7871720116618
10838.0	194.93928571428572
10913.0	178.80363636363637
10988.0	190.32986111111111
11063.0	201.2912087912088
11138.0	192.79298245614035
11213.0	196.3956386292835
11288.0	184.88738738738738
11363.0	170.72768878718534
11438.0	185.65870307167236
11513.0	229.9318181818182
11588.0	194.5979381443299
11663.0	193.8343949044586
11738.0	200.06040268456377
11813.0	207.48611111111111
11888.0	198.09859154929578
11963.0	168.59868421052633
12038.0	230.5261044176707
12113.0	199.03491271820448
12188.0	181.82338902147973
12263.0	190.91803278688525
12338.0	185.27441860465117
12413.0	202.29556650246306
12488.0	214.1425576519916
12563.0	204.17672413793105
12638.0	178.10051107325384
12713.0	163.15353535353535
12788.0	195.01568627450982
12863.0	221.3887240356083
12938.0	182.8189189189189
13013.0	160.29383886255926
13088.0	165.81784386617102
13163.0	210.7
13238.0	208.40273037542661
13313.0	201.59800664451828
13388.0	178.4608695652174
13463.0	221.91372549019607
13538.0	231.2340425531915
13613.0	204.13859275053304
13688.0	178.866927592955
13763.0	199.33091787439614
