#Position (bp)	Coverage
38.0	4.226666666666667
113.0	7.68
188.0	7.64
263.0	4.333333333333333
338.0	0.10666666666666667
413.0	1.4266666666666667
488.0	2.7733333333333334
563.0	2.56
638.0	1.9733333333333334
713.0	2.7466666666666666
788.0	4.373333333333333
863.0	7.88
938.0	10.8
1013.0	5.453333333333333
1088.0	1.2266666666666666
1163.0	5.8133333333333335
1238.0	8.866666666666667
1313.0	6.64
1388.0	3.8666666666666667
1463.0	6.12
1538.0	5.52
1613.0	1.8533333333333333
1688.0	3.986666666666667
1763.0	7.0
1838.0	8.16
1913.0	7.0
1988.0	6.6
2063.0	7.1066666666666665
2138.0	3.56
2213.0	6.76
2288.0	6.52
2363.0	4.653333333333333
2438.0	3.88
2513.0	3.7066666666666666
2588.0	4.986666666666666
2663.0	8.026666666666667
2738.0	17.106666666666666
2813.0	16.253333333333334
2888.0	9.226666666666667
2963.0	4.52
3038.0	1.8
3113.0	0.96
3188.0	1.76
3263.0	2.0
3338.0	1.8133333333333332
3413.0	4.373333333333333
3488.0	5.8533333333333335
3563.0	2.6266666666666665
3638.0	2.72
3713.0	3.76
3788.0	4.56
3863.0	4.346666666666667
3938.0	3.066666666666667
4013.0	3.1066666666666665
4088.0	5.293333333333333
4163.0	5.32
4238.0	8.653333333333334
4313.0	3.04
4388.0	8.306666666666667
4463.0	11.32
4538.0	6.8133333333333335
4613.0	4.533333333333333
4688.0	2.8
4763.0	4.413333333333333
4838.0	5.253333333333333
4913.0	4.8
4988.0	3.986666666666667
5063.0	6.266666666666667
5138.0	6.56
5213.0	6.306666666666667
5288.0	7.706666666666667
5363.0	3.32
5438.0	2.546666666666667
5513.0	3.7066666666666666
5588.0	1.6
5663.0	1.1466666666666667
5738.0	4.0
5813.0	5.933333333333334
5888.0	8.946666666666667
5963.0	9.026666666666667
6038.0	5.56
6113.0	4.013333333333334
6188.0	4.226666666666667
6263.0	4.8133333333333335
6338.0	4.6
6413.0	8.36
6488.0	10.76
6563.0	8.04
6638.0	3.1333333333333333
6713.0	0.64
6788.0	1.0
6863.0	0.36
6938.0	0.5333333333333333
7013.0	1.9466666666666668
7088.0	3.466666666666667
7163.0	3.8266666666666667
7238.0	2.026666666666667
7313.0	1.7066666666666668
7388.0	2.533333333333333
7463.0	1.52
7538.0	2.8266666666666667
7613.0	6.173333333333333
7688.0	8.546666666666667
7763.0	10.053333333333333
7838.0	5.746666666666667
7913.0	4.053333333333334
7988.0	1.3733333333333333
8063.0	0.02666666666666667
8138.0	0.0
8213.0	2.546666666666667
8288.0	3.9066666666666667
8363.0	2.0933333333333333
8438.0	4.133333333333334
8513.0	4.533333333333333
8588.0	1.64
8663.0	2.08
8738.0	2.1333333333333333
8813.0	1.1866666666666668
8888.0	6.8
8963.0	6.52
9038.0	2.546666666666667
9113.0	3.2133333333333334
9188.0	2.1333333333333333
9263.0	0.96
9338.0	2.88
9413.0	5.693333333333333
9488.0	3.933333333333333
9563.0	1.7066666666666668
9638.0	3.2
9713.0	5.253333333333333
9788.0	4.053333333333334
9863.0	4.053333333333334
9938.0	4.68
10013.0	3.493333333333333
10088.0	3.3733333333333335
10163.0	4.986666666666666
10238.0	3.533333333333333
10313.0	1.24
10388.0	3.466666666666667
10463.0	7.12
10538.0	10.6
10613.0	7.8933333333333335
10688.0	1.72
10763.0	1.0
10838.0	2.84
10913.0	3.466666666666667
10988.0	3.0
11063.0	1.5466666666666666
11138.0	4.12
11213.0	4.52
11288.0	1.8666666666666667
11363.0	3.84
11438.0	2.9066666666666667
11513.0	1.3333333333333333
11588.0	1.8666666666666667
11663.0	3.3066666666666666
11738.0	5.493333333333333
11813.0	7.96
11888.0	5.546666666666667
11963.0	4.72
12038.0	6.453333333333333
12113.0	9.333333333333334
12188.0	9.946666666666667
12263.0	5.053333333333334
12338.0	5.1066666666666665
12413.0	3.44
12488.0	1.6933333333333334
12563.0	3.96
12638.0	13.506666666666666
12713.0	21.266666666666666
12788.0	14.106666666666667
12863.0	3.7733333333333334
12938.0	1.44
13013.0	5.72
13088.0	6.826666666666667
13163.0	5.36
13238.0	1.3866666666666667
13313.0	1.3866666666666667
13388.0	1.9333333333333333
13463.0	3.6
13538.0	2.48
13613.0	3.2666666666666666
13688.0	6.866666666666666
13763.0	5.68
13838.0	2.3733333333333335
13913.0	1.64
13988.0	2.933333333333333
14063.0	6.1466666666666665
14138.0	7.76
14213.0	3.3066666666666666
14288.0	3.8266666666666667
14363.0	7.333333333333333
14438.0	9.12
14513.0	4.386666666666667
14588.0	4.1466666666666665
14663.0	11.186666666666667
14738.0	8.0
14813.0	4.746666666666667
14888.0	2.3333333333333335
14963.0	3.2133333333333334
15038.0	4.346666666666667
15113.0	7.093333333333334
15188.0	6.84
15263.0	6.306666666666667
15338.0	2.8666666666666667
15413.0	1.4533333333333334
15488.0	0.30666666666666664
15563.0	1.2
15638.0	1.44
15713.0	1.5066666666666666
15788.0	4.573333333333333
15863.0	7.8133333333333335
15938.0	3.1733333333333333
16013.0	2.24
16088.0	5.653333333333333
16163.0	3.8
16238.0	1.1333333333333333
16313.0	2.8666666666666667
16388.0	3.493333333333333
16463.0	8.786666666666667
16538.0	9.973333333333333
16613.0	2.1333333333333333
16688.0	5.48
16763.0	7.28
16838.0	7.493333333333333
16913.0	3.84
16988.0	1.7466666666666666
17063.0	0.41333333333333333
17138.0	0.4666666666666667
17213.0	0.48
17288.0	3.7333333333333334
17363.0	6.066666666666666
17438.0	7.76
17513.0	1.76
17588.0	4.24
17663.0	8.866666666666667
17738.0	7.8533333333333335
17813.0	7.346666666666667
17888.0	4.32
17963.0	6.88
18038.0	6.053333333333334
18113.0	4.36
18188.0	3.506666666666667
18263.0	3.1466666666666665
18338.0	0.7866666666666666
18413.0	3.1866666666666665
18488.0	6.066666666666666
18563.0	5.026666666666666
18638.0	3.72
18713.0	4.013333333333334
18788.0	5.36
18863.0	11.546666666666667
