#Position (bp)	mapping quality
38.0	60.0
113.0	60.0
188.0	60.0
263.0	60.0
338.0	60.0
413.0	60.0
488.0	58.335901386748844
563.0	60.0
638.0	58.96032831737346
713.0	60.0
788.0	60.0
863.0	60.0
938.0	60.0
1013.0	60.0
1088.0	60.0
1163.0	60.0
1238.0	60.0
1313.0	60.0
1388.0	57.80346820809248
1463.0	60.0
1538.0	60.0
1613.0	60.0
1688.0	60.0
1763.0	58.84297520661157
1838.0	59.59183673469388
1913.0	60.0
1988.0	60.0
2063.0	60.0
2138.0	60.0
2213.0	60.0
2288.0	60.0
2363.0	60.0
2438.0	60.0
2513.0	60.0
2588.0	60.0
2663.0	57.83475783475784
2738.0	60.0
2813.0	60.0
2888.0	60.0
2963.0	60.0
3038.0	57.886792452830186
3113.0	60.0
3188.0	55.19879518072289
3263.0	58.36909871244635
3338.0	57.530434782608694
3413.0	58.6986301369863
3488.0	60.0
3563.0	60.0
3638.0	60.0
3713.0	60.0
3788.0	58.11447811447812
3863.0	59.15966386554622
3938.0	59.632183908045974
4013.0	60.0
4088.0	60.0
4163.0	60.0
4238.0	60.0
4313.0	60.0
4388.0	60.0
4463.0	60.0
4538.0	60.0
4613.0	59.02459016393443
4688.0	59.867507886435334
4763.0	58.94002789400279
4838.0	60.0
4913.0	60.0
4988.0	60.0
5063.0	58.29596412556054
5138.0	60.0
5213.0	60.0
5288.0	60.0
5363.0	60.0
5438.0	60.0
5513.0	60.0
5588.0	60.0
5663.0	60.0
5738.0	60.0
5813.0	60.0
5888.0	60.0
5963.0	60.0
6038.0	60.0
6113.0	60.0
6188.0	60.0
6263.0	60.0
6338.0	60.0
6413.0	60.0
6488.0	58.52427184466019
6563.0	60.0
6638.0	40.0
6713.0	60.0
6788.0	60.0
6863.0	60.0
6938.0	56.14035087719298
7013.0	60.0
7088.0	60.0
7163.0	60.0
7238.0	60.0
7313.0	60.0
7388.0	60.0
7463.0	56.1323155216285
7538.0	60.0
7613.0	60.0
7688.0	60.0
7763.0	60.0
7838.0	53.283018867924525
7913.0	60.0
7988.0	60.0
8063.0	60.0
8138.0	53.09558412520961
8213.0	58.78378378378378
8288.0	60.0
8363.0	60.0
8438.0	60.0
8513.0	60.0
8588.0	60.0
8663.0	60.0
8738.0	60.0
8813.0	60.0
8888.0	60.0
8963.0	60.0
9038.0	60.0
9113.0	60.0
9188.0	60.0
9263.0	60.0
9338.0	60.0
9413.0	60.0
9488.0	60.0
9563.0	60.0
9638.0	60.0
9713.0	60.0
9788.0	59.35009671179884
9863.0	59.306808134394345
9938.0	59.005444646098006
10013.0	60.0
10088.0	60.0
10163.0	60.0
10238.0	60.0
10313.0	60.0
10388.0	60.0
10463.0	56.97813121272366
10538.0	60.0
10613.0	60.0
10688.0	60.0
10763.0	58.6219401631913
10838.0	60.0
10913.0	60.0
10988.0	60.0
11063.0	51.111111111111114
11138.0	60.0
11213.0	60.0
11288.0	60.0
11363.0	60.0
11438.0	60.0
11513.0	60.0
11588.0	60.0
11663.0	60.0
11738.0	60.0
11813.0	60.0
11888.0	60.0
11963.0	60.0
12038.0	60.0
12113.0	60.0
12188.0	60.0
12263.0	60.0
12338.0	57.462437395659435
12413.0	60.0
12488.0	60.0
12563.0	60.0
12638.0	60.0
12713.0	60.0
12788.0	60.0
12863.0	60.0
12938.0	57.74480712166172
13013.0	60.0
13088.0	60.0
13163.0	60.0
13238.0	60.0
13313.0	60.0
13388.0	60.0
13463.0	60.0
13538.0	60.0
13613.0	60.0
13688.0	60.0
13763.0	60.0
13838.0	60.0
13913.0	60.0
13988.0	60.0
14063.0	60.0
14138.0	54.401326699834165
14213.0	58.745874587458744
14288.0	60.0
14363.0	56.98412698412698
14438.0	60.0
14513.0	58.52427184466019
14588.0	60.0
14663.0	60.0
14738.0	60.0
14813.0	60.0
14888.0	60.0
14963.0	60.0
15038.0	60.0
15113.0	60.0
15188.0	60.0
15263.0	60.0
15338.0	60.0
15413.0	60.0
15488.0	60.0
15563.0	60.0
15638.0	60.0
15713.0	60.0
15788.0	57.6138147566719
15863.0	60.0
15938.0	60.0
16013.0	60.0
16088.0	60.0
16163.0	59.135381114903296
16238.0	60.0
16313.0	60.0
16388.0	60.0
16463.0	60.0
16538.0	59.22998986828774
16613.0	60.0
16688.0	60.0
16763.0	60.0
16838.0	60.0
16913.0	54.58980044345898
16988.0	60.0
17063.0	60.0
17138.0	60.0
17213.0	60.0
17288.0	60.0
17363.0	60.0
17438.0	60.0
17513.0	58.193548387096776
17588.0	0.0
17663.0	60.0
17738.0	59.04642409033877
17813.0	60.0
17888.0	59.35828877005348
17963.0	60.0
18038.0	60.0
18113.0	60.0
18188.0	60.0
18263.0	60.0
18338.0	60.0
18413.0	60.0
18488.0	60.0
18563.0	60.0
18638.0	60.0
18713.0	60.0
18788.0	60.0
18863.0	60.0
18938.0	60.0
19013.0	58.07017543859649
19088.0	60.0
19163.0	57.51633986928105
19238.0	59.935794542536115
19313.0	56.1036717062635
19388.0	55.01282051282051
19463.0	60.0
19538.0	60.0
19613.0	60.0
19688.0	60.0
19763.0	57.69230769230769
19838.0	60.0
19913.0	60.0
19988.0	59.94428969359331
20063.0	60.0
20138.0	60.0
20213.0	60.0
20288.0	60.0
20363.0	60.0
20438.0	60.0
20513.0	58.89430894308943
20588.0	58.34625322997416
20663.0	60.0
20738.0	54.93333333333333
20813.0	60.0
20888.0	60.0
20963.0	60.0
21038.0	60.0
21113.0	60.0
21188.0	60.0
21263.0	58.65486725663717
21338.0	60.0
21413.0	58.835978835978835
21488.0	57.29323308270677
21563.0	56.851441241685144
21638.0	60.0
21713.0	58.733333333333334
21788.0	60.0
21863.0	60.0
21938.0	59.099567099567096
22013.0	57.47727272727273
22088.0	60.0
22163.0	60.0
22238.0	60.0
22313.0	60.0
22388.0	58.14364640883978
22463.0	60.0
22538.0	60.0
22613.0	58.50687622789784
22688.0	57.099236641221374
22763.0	60.0
22838.0	58.17307692307692
22913.0	60.0
22988.0	59.430359937402194
23063.0	58.77669902912621
23138.0	58.3768115942029
23213.0	60.0
23288.0	60.0
23363.0	49.93377483443709
23438.0	58.47082494969819
23513.0	59.83628922237381
23588.0	60.0
23663.0	60.0
23738.0	52.218430034129696
23813.0	60.0
23888.0	58.81818181818182
23963.0	59.59933222036728
24038.0	57.800259403372245
24113.0	60.0
24188.0	60.0
24263.0	60.0
24338.0	60.0
24413.0	60.0
24488.0	52.32876712328767
24563.0	60.0
24638.0	60.0
24713.0	57.65690376569037
24788.0	60.0
24863.0	59.28166351606805
24938.0	60.0
25013.0	58.91583452211127
25088.0	60.0
25163.0	60.0
25238.0	60.0
25313.0	60.0
25388.0	59.78181818181818
25463.0	60.0
25538.0	52.549019607843135
25613.0	52.10884353741496
25688.0	59.55555555555556
25763.0	60.0
25838.0	60.0
25913.0	60.0
25988.0	60.0
26063.0	60.0
26138.0	60.0
26213.0	60.0
26288.0	59.44111776447106
26363.0	60.0
26438.0	60.0
26513.0	60.0
26588.0	60.0
26663.0	60.0
26738.0	60.0
26813.0	60.0
26888.0	60.0
26963.0	60.0
27038.0	60.0
27113.0	60.0
27188.0	60.0
27263.0	60.0
27338.0	60.0
27413.0	60.0
27488.0	59.62604340567613
27563.0	57.89473684210526
27638.0	57.73134328358209
27713.0	57.857142857142854
27788.0	58.333333333333336
27863.0	60.0
27938.0	60.0
28013.0	60.0
28088.0	58.23255813953488
28163.0	59.80582524271845
28238.0	58.79003558718861
28313.0	60.0
28388.0	60.0
28463.0	60.0
28538.0	60.0
28613.0	60.0
28688.0	60.0
28763.0	60.0
28838.0	60.0
28913.0	58.66507747318236
28988.0	60.0
29063.0	60.0
29138.0	60.0
29213.0	60.0
29288.0	60.0
29363.0	54.54410674573759
29438.0	58.88504577822991
29513.0	60.0
29588.0	60.0
29663.0	60.0
29738.0	50.5697714090754
29813.0	57.62845849802372
29877.0	18.698469989498346
