#Position (bp)	insert size
38.0	17141.56446991404
113.0	215.58178752107926
188.0	203.5727636849132
263.0	236.29601226993864
338.0	229.15060240963857
413.0	223.34675324675325
488.0	249.01572327044025
563.0	206.59025032938075
638.0	204.1155844155844
713.0	198.55885262116715
788.0	189.62100456621005
863.0	185.15625
938.0	261.77513227513225
1013.0	220.89493433395873
1088.0	231.76528925619834
1163.0	199.8945102260495
1238.0	184.46052631578948
1313.0	168.07649513212795
1388.0	198.22869955156952
1463.0	200.2312925170068
1538.0	210.264192139738
1613.0	227.12553495007134
1688.0	217.92349726775956
1763.0	202.9563591022444
1838.0	174.58192771084336
1913.0	211.4201550387597
1988.0	213.05732484076432
2063.0	213.10690789473685
2138.0	204.97055359246173
2213.0	216.4910344827586
2288.0	194.57013574660633
2363.0	196.96857923497268
2438.0	214.585557299843
2513.0	193.909887359199
2588.0	188.27388535031847
2663.0	205.1412213740458
2738.0	201.10200927357033
2813.0	191.33422103861517
2888.0	195.6421052631579
2963.0	228.0834879406308
3038.0	239.54432989690721
3113.0	240.24
3188.0	223.49487554904832
3263.0	214.90702702702703
3338.0	191.06
3413.0	197.8949720670391
3488.0	190.76666666666668
3563.0	191.87321937321937
3638.0	203.4425087108014
3713.0	221.55268022181147
3788.0	225.72791023842916
3863.0	239.07275320970044
3938.0	233.10354223433242
4013.0	205.56365503080082
4088.0	197.45866666666666
4163.0	180.58405172413794
4238.0	180.01538461538462
4313.0	192.49858757062148
4388.0	180.3818424566088
4463.0	215.33962264150944
4538.0	206.92046936114733
4613.0	212.70816599732262
4688.0	218.79850746268656
4763.0	216.1640903686088
4838.0	209.7921195652174
4913.0	195.06538049303322
4988.0	214.54419889502762
5063.0	200.06786171574905
5138.0	186.68758002560818
5213.0	213.51177394034536
5288.0	245.08
5363.0	224.85046728971963
5438.0	207.13725490196077
5513.0	212.920724801812
5588.0	209.8280871670702
5663.0	247.65415549597856
5738.0	215.15725806451613
5813.0	199.47981651376148
5888.0	183.9333986287953
5963.0	208.18247298919567
6038.0	221.60906862745097
6113.0	228.43583227445998
6188.0	191.59624796084827
6263.0	186.07961165048545
6338.0	180.8375
6413.0	179.45909090909092
6488.0	220.76388888888889
6563.0	258.3462962962963
6638.0	188.2911084043849
6713.0	206.6875
6788.0	203.83953488372094
6863.0	221.68090452261308
6938.0	251.09253731343284
7013.0	228.87537993920972
7088.0	206.68377253814148
7163.0	209.47846889952154
7238.0	204.23316912972086
7313.0	201.1043046357616
7388.0	184.2797385620915
7463.0	183.66723549488054
7538.0	203.14028776978418
7613.0	190.86590038314176
7688.0	198.18590704647676
7763.0	212.59922928709057
7838.0	203.79601226993864
7913.0	232.8258620689655
7988.0	192.0193164933135
8063.0	224.77797202797203
8138.0	186.33832335329342
8213.0	182.18654434250766
8288.0	203.09657947686117
8363.0	225.74418604651163
8438.0	209.08232445520582
8513.0	211.581173260573
8588.0	195.3253652058433
8663.0	187.1676367869616
8738.0	191.38589981447123
8813.0	212.08043875685559
8888.0	298.3090909090909
8963.0	220.27317073170732
9038.0	185.59451219512195
9113.0	187.02105263157895
9188.0	198.0197628458498
9263.0	215.9932735426009
9338.0	196.66719492868464
9413.0	186.02306425041186
9488.0	202.24955436720143
9563.0	275.77272727272725
9638.0	258.7216274089936
