#Position (bp)	Coverage
38.0	1.8266666666666667
113.0	2.84
188.0	6.506666666666667
263.0	4.8133333333333335
338.0	0.76
413.0	0.0
488.0	0.18666666666666668
563.0	3.066666666666667
638.0	5.2
713.0	3.2266666666666666
788.0	1.24
863.0	1.8666666666666667
938.0	2.92
1013.0	1.8666666666666667
1088.0	0.06666666666666667
1163.0	1.36
1238.0	1.8133333333333332
1313.0	0.0
1388.0	0.0
1463.0	1.0133333333333334
1538.0	0.7733333333333333
1613.0	0.4533333333333333
1688.0	1.6266666666666667
1763.0	3.08
1838.0	4.013333333333334
1913.0	2.36
1988.0	0.0
2063.0	0.0
2138.0	3.7466666666666666
2213.0	7.053333333333334
2288.0	9.92
2363.0	10.893333333333333
2438.0	3.6266666666666665
2513.0	0.0
2588.0	0.0
2663.0	0.0
2738.0	0.0
2813.0	0.0
2888.0	0.0
2963.0	0.0
3038.0	0.0
3113.0	0.0
3188.0	0.08
3263.0	2.0533333333333332
3338.0	5.12
3413.0	3.8666666666666667
3488.0	1.9333333333333333
3563.0	2.6533333333333333
3638.0	0.88
3713.0	0.0
3788.0	0.0
3863.0	1.92
3938.0	1.04
4013.0	0.0
4088.0	1.8133333333333332
4163.0	0.9866666666666667
4238.0	1.8933333333333333
4313.0	2.4
4388.0	5.413333333333333
4463.0	3.92
4538.0	0.13333333333333333
4613.0	0.6666666666666666
4688.0	2.493333333333333
4763.0	2.0933333333333333
4838.0	2.0
4913.0	3.2933333333333334
4988.0	4.466666666666667
5063.0	1.6
5138.0	3.4133333333333336
5213.0	4.946666666666666
5288.0	3.6
5363.0	0.7066666666666667
5438.0	0.0
5513.0	0.41333333333333333
5588.0	3.026666666666667
5663.0	3.3066666666666666
5738.0	1.0266666666666666
5813.0	2.7466666666666666
5888.0	2.72
5963.0	1.12
6038.0	1.0
6113.0	0.72
6188.0	0.48
6263.0	2.013333333333333
6338.0	5.786666666666667
6413.0	7.36
6488.0	5.213333333333333
6563.0	1.0533333333333332
6638.0	0.7866666666666666
6713.0	1.0
6788.0	0.22666666666666666
6863.0	1.4133333333333333
6938.0	1.1466666666666667
7013.0	0.0
7088.0	0.37333333333333335
7163.0	2.0
7238.0	2.52
7313.0	4.0
7388.0	2.026666666666667
7463.0	2.44
7538.0	3.466666666666667
7613.0	1.6533333333333333
7688.0	1.88
7763.0	1.3866666666666667
7838.0	0.12
7913.0	0.0
7988.0	0.0
8063.0	0.0
8138.0	0.0
8213.0	0.0
8288.0	0.13333333333333333
8363.0	1.0
8438.0	2.3066666666666666
8513.0	3.0
