#Position (bp)	mapping quality
38.0	60.0
113.0	60.0
188.0	60.0
263.0	60.0
338.0	60.0
413.0	60.0
488.0	58.11616954474097
563.0	60.0
638.0	60.0
713.0	60.0
788.0	60.0
863.0	60.0
938.0	60.0
1013.0	60.0
1088.0	60.0
1163.0	60.0
1238.0	60.0
1313.0	59.001782531194294
1388.0	60.0
1463.0	60.0
1538.0	60.0
1613.0	60.0
1688.0	58.48028673835125
1763.0	60.0
1838.0	60.0
1913.0	60.0
1988.0	60.0
2063.0	60.0
2138.0	60.0
2213.0	60.0
2288.0	60.0
2363.0	60.0
2438.0	58.60696517412935
2513.0	60.0
2588.0	60.0
2663.0	59.097744360902254
2738.0	59.24098671726755
2813.0	60.0
2888.0	60.0
2963.0	60.0
3038.0	60.0
3113.0	60.0
3188.0	56.78853046594982
3263.0	60.0
3338.0	60.0
3413.0	60.0
3488.0	60.0
3563.0	60.0
3638.0	60.0
3713.0	60.0
3788.0	60.0
3863.0	60.0
3938.0	60.0
4013.0	60.0
4088.0	60.0
4163.0	60.0
4238.0	60.0
4313.0	60.0
4388.0	60.0
4463.0	60.0
4538.0	60.0
4613.0	60.0
4688.0	58.80503144654088
4763.0	59.39920948616601
4838.0	60.0
4913.0	60.0
4988.0	60.0
5063.0	60.0
5138.0	60.0
5213.0	60.0
5288.0	60.0
5363.0	60.0
5438.0	60.0
5513.0	60.0
5588.0	60.0
5663.0	59.22865013774105
5738.0	58.3442265795207
5813.0	60.0
5888.0	59.8531211750306
5963.0	60.0
6038.0	60.0
6113.0	60.0
6188.0	60.0
6263.0	60.0
6338.0	60.0
6413.0	60.0
6488.0	59.628192032686414
6563.0	59.346666666666664
6638.0	60.0
6713.0	60.0
6788.0	60.0
6863.0	60.0
6938.0	60.0
7013.0	60.0
7088.0	60.0
7163.0	60.0
7238.0	60.0
7313.0	60.0
7388.0	60.0
7463.0	60.0
7538.0	60.0
7613.0	60.0
7688.0	60.0
7763.0	60.0
7838.0	60.0
7913.0	60.0
7988.0	60.0
8063.0	60.0
8138.0	60.0
8213.0	60.0
8288.0	60.0
8363.0	60.0
8438.0	60.0
8513.0	60.0
8588.0	60.0
8663.0	60.0
8738.0	60.0
8813.0	60.0
8888.0	60.0
8963.0	53.87096774193548
9038.0	60.0
9113.0	60.0
9188.0	60.0
9263.0	60.0
9338.0	60.0
9413.0	60.0
9488.0	60.0
9563.0	60.0
9638.0	60.0
9713.0	60.0
9788.0	59.056179775280896
9863.0	58.81212121212121
9938.0	59.928825622775804
10013.0	60.0
10088.0	60.0
10163.0	60.0
10238.0	60.0
10313.0	60.0
10388.0	60.0
10463.0	60.0
10538.0	60.0
10613.0	60.0
10688.0	60.0
10763.0	59.08982035928144
10838.0	59.6
10913.0	60.0
10988.0	60.0
11063.0	60.0
11138.0	56.87861271676301
11213.0	59.229422066549915
11288.0	60.0
11363.0	60.0
11438.0	59.96396396396396
11513.0	58.752166377816295
11588.0	60.0
11663.0	60.0
11738.0	59.94059405940594
11813.0	60.0
11888.0	59.895833333333336
11963.0	59.04394757131843
12038.0	60.0
12113.0	60.0
12188.0	60.0
12263.0	60.0
12338.0	60.0
12413.0	59.82248520710059
12488.0	60.0
12563.0	60.0
12638.0	60.0
12713.0	60.0
12788.0	60.0
12863.0	60.0
12938.0	56.57657657657658
13013.0	60.0
13088.0	60.0
13163.0	60.0
13238.0	60.0
13313.0	60.0
13388.0	60.0
13463.0	60.0
13538.0	60.0
13613.0	60.0
13688.0	59.15461624026696
13763.0	59.923298178331734
13838.0	60.0
13913.0	58.98259705488621
13988.0	60.0
14063.0	60.0
14138.0	59.481935923653715
14213.0	60.0
14288.0	60.0
14363.0	60.0
14438.0	60.0
14513.0	59.91031390134529
14588.0	60.0
14663.0	59.9277108433735
14738.0	58.73963515754561
14813.0	60.0
14888.0	60.0
14963.0	60.0
15038.0	60.0
15113.0	60.0
15188.0	59.097387173396676
15263.0	60.0
15338.0	59.15742793791574
15413.0	60.0
15488.0	60.0
15563.0	60.0
15638.0	60.0
15713.0	60.0
15788.0	60.0
15863.0	60.0
15938.0	60.0
16013.0	60.0
16088.0	60.0
16163.0	60.0
16238.0	60.0
16313.0	60.0
16388.0	60.0
16463.0	60.0
16538.0	60.0
16613.0	60.0
16688.0	60.0
16763.0	60.0
16838.0	60.0
16913.0	60.0
16988.0	59.82942430703625
17063.0	57.95180722891566
17138.0	60.0
17213.0	56.16161616161616
17288.0	60.0
17363.0	60.0
17438.0	60.0
17513.0	59.410526315789475
17588.0	60.0
17663.0	60.0
17738.0	60.0
17813.0	60.0
17888.0	60.0
17963.0	60.0
18038.0	60.0
18113.0	58.23665893271462
18188.0	60.0
18263.0	60.0
18338.0	60.0
18413.0	60.0
18488.0	60.0
18563.0	60.0
18638.0	58.91891891891892
18713.0	60.0
18788.0	60.0
18863.0	60.0
18938.0	60.0
19013.0	60.0
19088.0	60.0
19163.0	60.0
19238.0	59.9406528189911
19313.0	59.00689655172414
19388.0	60.0
19463.0	60.0
19538.0	59.42336874051593
19613.0	60.0
19688.0	60.0
19763.0	59.50261780104712
19838.0	60.0
19913.0	60.0
19988.0	59.514687100893994
20063.0	60.0
20138.0	60.0
20213.0	60.0
20288.0	58.97574123989218
20363.0	60.0
20438.0	60.0
20513.0	55.39823008849557
20588.0	56.19047619047619
20663.0	60.0
20738.0	60.0
20813.0	60.0
20888.0	60.0
20963.0	60.0
21038.0	60.0
21113.0	60.0
21188.0	60.0
21263.0	60.0
21338.0	59.44767441860465
21413.0	60.0
21488.0	57.060931899641574
21563.0	59.44538914323087
21638.0	60.0
21713.0	60.0
21788.0	60.0
21863.0	60.0
21938.0	60.0
22013.0	60.0
22088.0	58.98395721925134
22163.0	51.82795698924731
22238.0	60.0
22313.0	54.647887323943664
22388.0	60.0
22463.0	57.54385964912281
22538.0	60.0
22613.0	60.0
22688.0	60.0
22763.0	60.0
22838.0	60.0
22913.0	60.0
22988.0	60.0
23063.0	60.0
23138.0	60.0
23213.0	60.0
23288.0	60.0
23363.0	60.0
23438.0	60.0
23513.0	60.0
23588.0	60.0
23663.0	60.0
23738.0	58.26086956521739
23813.0	59.44278606965174
23888.0	58.497854077253216
23963.0	58.74039938556068
24038.0	60.0
24113.0	60.0
24188.0	58.62068965517241
24263.0	60.0
24338.0	60.0
24413.0	60.0
24488.0	58.19477434679335
24563.0	60.0
24638.0	60.0
24713.0	60.0
24788.0	60.0
24863.0	59.43355119825708
24938.0	59.38053097345133
25013.0	59.11439114391144
25088.0	60.0
25163.0	60.0
25238.0	60.0
25313.0	60.0
25388.0	60.0
25463.0	59.02608695652174
25538.0	60.0
25613.0	60.0
25688.0	60.0
25763.0	58.74439461883408
25838.0	60.0
25913.0	60.0
25988.0	60.0
26063.0	60.0
26138.0	60.0
26213.0	60.0
26288.0	60.0
26363.0	60.0
26438.0	60.0
26513.0	60.0
26588.0	60.0
26663.0	59.84293193717277
26738.0	59.2811296534018
26813.0	60.0
26888.0	60.0
26963.0	60.0
27038.0	60.0
27113.0	60.0
27188.0	60.0
27263.0	59.30261519302615
27338.0	59.69609261939218
27413.0	60.0
27488.0	60.0
27563.0	60.0
27638.0	60.0
27713.0	60.0
27788.0	60.0
27863.0	60.0
27938.0	60.0
28013.0	60.0
28088.0	60.0
28163.0	59.92409867172675
28238.0	59.489489489489486
28313.0	60.0
28388.0	60.0
28463.0	60.0
28538.0	60.0
28613.0	60.0
28688.0	60.0
28763.0	60.0
28838.0	60.0
28913.0	60.0
28988.0	60.0
29063.0	60.0
29138.0	60.0
29213.0	60.0
29288.0	60.0
29363.0	60.0
29438.0	59.64871194379391
29513.0	59.64601769911504
29588.0	60.0
29663.0	60.0
29738.0	60.0
29813.0	59.37290033594625
29877.0	33.38043637562745
