#Coverage (X)	Coverage
1.0	10.276560880179247
2.0	7.367153797277865
3.0	0.9363609002441251
4.0	0.7791860348460062
5.0	0.25081095542253706
6.0	0.25081095542253706
7.0	0.1237334046751215
8.0	0.1237334046751215
9.0	0.1237334046751215
10.0	0.1237334046751215
11.0	0.1237334046751215
12.0	0.1237334046751215
13.0	0.1237334046751215
14.0	0.1237334046751215
15.0	0.1237334046751215
16.0	0.1237334046751215
17.0	0.12038925860282745
18.0	0.12038925860282745
19.0	0.12038925860282745
20.0	0.12038925860282745
21.0	0.12038925860282745
22.0	0.12038925860282745
23.0	0.12038925860282745
24.0	0.12038925860282745
25.0	0.12038925860282745
26.0	0.12038925860282745
27.0	0.12038925860282745
28.0	0.12038925860282745
29.0	0.12038925860282745
30.0	0.12038925860282745
31.0	0.12038925860282745
32.0	0.12038925860282745
33.0	0.12038925860282745
34.0	0.12038925860282745
35.0	0.12038925860282745
36.0	0.12038925860282745
37.0	0.12038925860282745
38.0	0.12038925860282745
39.0	0.12038925860282745
40.0	0.12038925860282745
41.0	0.12038925860282745
42.0	0.12038925860282745
43.0	0.1170451125305334
44.0	0.1170451125305334
45.0	0.1170451125305334
46.0	0.1170451125305334
47.0	0.1170451125305334
48.0	0.1170451125305334
49.0	0.1170451125305334
50.0	0.1170451125305334
51.0	0.1170451125305334
